Année;Lieux;Championnat;Code_Course;Distance;Finale;Position;Temps;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2022;Macon;Championnat de France master;MDH2-;1000;FB;3.0;04:39.07;SNBS;;;;Hubert ROYER;Gareth WILLIAMS;;;;;;;
2022;Macon;Championnat de France master;MDH2-;1000;FB;4.0;04:51.87;RSCC;;;;Jean-Marc SIMOENS;Tony TEIJEIRO;;;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;1.0;03:25.60;ABEA;;;;Denis GATE;Marc CURMI;Thierry DUHAU;Julien HOUSSET;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;2.0;03:27.87;SNCH;;;;Vincent DEFRANCE;Christian DRUET;Nicolas MOINE;Laurent LAMURS;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;3.0;03:28.12;SNME;;;;David CRETIENT;Marc LOEILLOT;Denis CAMMAS;Emmanuel FARGES;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;4.0;03:32.00;SNP;;;;Stephane MER-APPERE;Christophe GENERAT;Olivier GORGUET;Alexandre TINGRY;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;5.0;03:32.99;CNAN;;;;David SANCHEZ;Thierry TOMIET;Arnaud PICUT;Olivier BLANC;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FA;6.0;03:35.64;AMAJ;;;;Christophe PAILLET;Herve FRANCOIS;Jeanphilippe TURREL;Thierry SERGENT;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;1.0;03:34.36;ACLL;;;;Martin LATHOUD;Lionel COTTE;David PIALLA;Frederic BEAUD;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;2.0;03:38.27;CNCM;;;;Frederic HULOT;Philippe BREDY;Francois CREPEL;Fabien JOIGNAUX;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;3.0;03:38.32;SESN;;;;Xavier LEHONGRE;Joel VIRION;Gael DESTREBECQ;Gilles MUSI;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;4.0;03:40.19;SNBS;;;;Jean-Benoit GUILMET;Christian D'ORIVAL;Fernando PINTO OLIVEIRA;Michael LAWS;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;5.0;03:41.37;RCPM;;;;Jean-Claude LAFOREST;Dominique LEROUX;Julien LUBERT;Stephan REYNIER;;;;;
2022;Macon;Championnat de France master;MDH4x;1000;FB;6.0;03:46.21;CAN;;;;Joel ROSENFELD;Ludovic VERVUEREN;Vincent LEPVRAUD;Gael LE DU;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;1.0;03:39.24;SNPM;;;;Aline BOURGEOIS-BEL;Patrick LARDIERE;Sebastian BILLAMBOZ;Delphine MILANDRI;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;2.0;03:41.14;ANA;;;;Thomas RICHARD;Christophe AIRAUD;Catherine FAUCHEUX;Diane CHENOT;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;3.0;03:42.18;CASG;;;;Marlene GARNIER;Cedric MOCELLIN;Florence BONNAY;Christian RIVIER;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;4.0;03:43.71;RCPM;;;;Sebastien BUTIN;Julien LUBERT;Virginie LAURENT;Armelle HOSQUET;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;5.0;03:46.65;AMJ;;;;Caroline AUTOUR;Laurent CAIRE;Jean Baptiste MILLET;Salwa BOUSSOUKAYA;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FA;6.0;03:52.47;SNPM;;;;Agnès FEY;Isabelle SAINT ANTOINE;Denis SGARAMELLA;Karim LOISON;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;1.0;03:47.31;B92;;;;Vanessa LETE;Delphine LAMADON;Alain CARTRON;Jan ENTHOVEN;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;2.0;03:49.82;RCPM;;;;Sebastien KAMYSZ;Vincent DAGOMMER;Valerie LUBERT;Sophie MOREL;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;3.0;03:50.28;SNLA;;;;Yannick FLEISCHMAN;Eric DUPONT;Fabienne ROCHEREAU;Fabienne PECHE;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;4.0;03:52.58;CAN;;;;Dominique GUINAUDEAU;Hugues DESOURTEAUX;Jean-Louis BENEDETTI;Sandrine GAUTHIER;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;5.0;03:56.22;CNF;;;;Sharon SALTER;Benedicte DAGAN-TAUFFLIEB;Franck MONASTERIO;Franck FENARD;;;;;
2022;Macon;Championnat de France master;MDM4x 50%H/50%F;1000;FB;6.0;03:56.55;AUNV;;;;Beatrice BATTUT;Francois PAUL-DAUPHIN;Nathalie BESSEZ;Laurent COMBE;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;1.0;04:25.00;AARC;;;;Florence CARREEL;Nadine LIMOUZIN;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;2.0;04:29.68;AS81;;;;Karola RITTNER;Claire GASTAUD;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;3.0;04:39.75;ASLA;;;;Valerie TYRAND;Barbara NEDJAR;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;4.0;04:43.60;SNCO;;;;Catherine CHOLVY;Mylene REMY;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;5.0;04:55.06;SNBE;;;;Dominique POULAIN;Joanna BARTHORPE;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FA;6.0;05:01.19;ATOM;;;;Annette BERNARD;Sylvie CHAUSFOIN;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FB;1.0;04:35.71;ASLA;;;;Catherine FRIGOLI;Vivianne TUNDOGAN;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FB;2.0;04:55.81;AUNL;;;;Marie Claire VIDAL;Nathalie MALENFANT;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FB;3.0;05:01.78;ACT2;;;;Isabelle LEBRUN;Francoise LOVICHI;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FB;4.0;05:21.80;SNCH;;;;Catherine CHALLOT;Armelle CARDO;;;;;;;
2022;Macon;Championnat de France master;MEF2x;1000;FB;5.0;06:02.79;CASG;;;;Odile DES GAYETS;Agnes VERHAEGHE;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;1.0;03:43.68;ENB;;;;Patrick DURANTE;Florent FAURE;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;2.0;03:51.25;SNAV;;;;Marc BOUDOUX;Nicolas BLENET;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;3.0;03:54.40;MAAC;;;;Jean-Pierre FOUCAULT;Franck SCHMID;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;4.0;03:58.26;CMSA;;;;Pierre MEYSONNET;Pierre BRUNO;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;5.0;03:59.51;CNPA;;;;Frederic NAVACCHIA;Jean Michel BERNARD;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FA;6.0;03:59.74;AVAL;;;;Jacques CLEMENT;Yves CLEMENT;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;1.0;04:01.26;CALY;;;;Daniel LEROUX;Jean Noel KOLB;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;2.0;04:02.75;ADLB;;;;Pierre COTTON;Jean-Philippe COSTE;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;3.0;04:07.29;CAN;;;;Remi MOREAU;Nicolas BONTOUX;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;4.0;04:07.99;AMAJ;;;;Jeanmichel BERNARD;Herve FRANCOIS;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;5.0;04:10.54;ACAN;;;;Franck BINANT;Patrice DELAGE;;;;;;;
2022;Macon;Championnat de France master;MEH2x;1000;FB;6.0;04:11.31;ASTL;;;;Christian RATTIER;Jean-Paul GOUEDARD;;;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;1.0;03:29.48;ACLL;;;;Emmanuel SEVEAU;Gérard CHATTÉ;Stephane GUERINOT;Benoit MASSON;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;2.0;03:34.79;ABEA;;;;Pierre AUBERT;Robert ROUSSEL;Johan MARTYN;Antonio BOMMARITO;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;3.0;03:36.93;ATOU;;;;Frederic DUCROS;Simon BABLON;Herve SADRAN;Christophe PORTES;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;4.0;03:38.88;ABAY;;;;Jeanluc PUYJALON;Francois DAMESTOY;Philippe BRIMALDI;Thierry COSTA;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;5.0;03:44.95;CNCG;;;;Frederic BILLE;Eric PAILLARD;Philippe ROCHER;Marc FERRON;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FA;6.0;03:47.99;ENAB;;;;Gil MORIN;Jeanmarc BERNARD;Cyrille BERGERETTI;Jeanpaul BARITHEL;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FB;1.0;03:51.13;CNVS;;;;Christophe PLEE;Paul HAGIARIAN;Arnaud MALISZEWSKI;Stephane MOURET;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FB;2.0;03:51.56;CMSA;;;;Eric MARTY;Bernard BLANC;Pierre BRUNO;Pierre MEYSONNET;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FB;3.0;03:54.78;SNBS;;;;Olivier CHATAIGNER;Jerome GROS;Frederic HENDRICK;Choukry DIB;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FB;4.0;04:04.97;RSCC;;;;Patrick RODRIGUES;Jean-Marc SIMOENS;Tony TEIJEIRO;Laurent JULHES;;;;;
2022;Macon;Championnat de France master;MEH4-;1000;FB;5.0;04:09.92;ASCH;;;;Jean-Francois LEROUX;Bernard HENNEGRAVE;Patrick ANDIVEAU;Thierry LE BRETON;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;1.0;04:05.32;CNF;;;;Alain-Jory BARTHE;Elisabeth DAVIDSON;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;2.0;04:08.48;AAGA;;;;Claude BAILLES;Florence FARENC;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;3.0;04:09.87;AAUD;;;;Yves LEMOR;Laurence FLANDRIN;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;4.0;04:13.55;AS81;;;;Kevin PARR;Claire GASTAUD;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;5.0;04:14.30;ASM;;;;Valerie TALAMONA;Claude TALAMONA;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FA;6.0;04:19.81;CASA;;;;Isabelle MATTEI;Gerard LE FLOHIC;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;1.0;04:18.48;CNSO;;;;Anne BAULIER;Pierre BAULIER;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;2.0;04:20.73;SNBS;;;;Nathalie PIERRE;Luc VANNIER;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;3.0;04:21.09;GUSA;;;;Monique LAUDE;Eric DECRIEM;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;4.0;04:21.94;CAMC;;;;Bruno SAPY;Lydia MONSTER;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;5.0;04:25.31;ANA;;;;Xavier BRANDICOURT;Francoise RENOU;;;;;;;
2022;Macon;Championnat de France master;MEM2x 50%H/50%F;1000;FB;6.0;04:44.64;CNLA;;;;Valerie PEYON;Loic JOURNEAULT;;;;;;;
2022;Macon;Championnat de France master;MFF4x;1000;FA;1.0;04:08.71;SNPM;;;;Marie-Noelle MARIATTE;Patricia WENDEROTH;Isabelle SAINT ANTOINE;Agnès FEY;;;;;
2022;Macon;Championnat de France master;MFF4x;1000;FA;2.0;04:10.40;RCPM;;;;Nathalie GUITEL;Anne-Marie SCHULZ;Joelle THUEZ;Virginie LAURENT;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;1.0;03:35.64;SNPM;;;;Bernard PASDELOUP;Didier ROBERT;Jean-Raymond PELTIER;Laurent PELTIER;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;2.0;03:43.26;CNAN;;;;Thierry CAREL;Patrick LOUAZEL;Bertrand GUILLEMOT;Philippe NOUS;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;3.0;03:46.87;CNCB;;;;Daniel VINCENT;Michel ROLLET;Philippe FAUG PORRET;Alain PILAT;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;4.0;03:48.25;CLLA;;;;Eric CHERIGIE;Andre DUVIVIER;Stephane DEKEYSER;Jean-Luc DEKEYSER;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;5.0;04:03.36;SNSO;;;;Philippe FERY;Thierry BEAUFORT;Hidde HUGENHOLTZ;Gerard GOURLE;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FA;6.0;04:10.30;BNS;;;;Pierre TOURANCHE;Michel CREVATIN;Dominique HABRARD;Jean-Noel GUILLOUET;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FB;1.0;04:02.50;SNCC;;;;Nicolas DELPIERRE;Jeanmarc COSTA;Jean DODEMAN;Patrice BRETEL;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FB;2.0;04:12.30;RCPM;;;;Philippe COULLOY;Eric MANIGLIER;Christophe MARCAIS;Stephane PIHIER;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FB;3.0;04:12.63;CALL;;;;Alexandre KOPER;Michel TAILLANDIER;Arnaud PLESSIER;Olivier COLIN;;;;;
2022;Macon;Championnat de France master;MFH4x;1000;FB;4.0;04:50.78;SNAM;;;;Bernard LONGIN;Jacques TERROM;Bruno PETE;Emmanuel ROUSSEAU;;;;;
2022;Macon;Championnat de France master;MGF2x;1000;FA;1.0;04:32.91;RCPM;;;;Joelle THUEZ;Anne-Marie SCHULZ;;;;;;;
2022;Macon;Championnat de France master;MGF2x;1000;FA;2.0;05:02.38;AMJ;;;;Veronique ROSTAS;Gabrielle ZEITOUN-WYBIER;;;;;;;
2022;Macon;Championnat de France master;MGF2x;1000;FA;3.0;05:30.65;RCPM;;;;Annie PONSONNET;Nathalie GUITEL;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;1.0;04:04.74;CASA;;;;Serge SEGUINEAU;Gerard LE FLOHIC;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;2.0;04:08.32;SPNC;;;;Dominique PETITPAS;Philippe TROIVAUX;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;3.0;04:08.93;ATOU;;;;Dominique OMET;Luc EYBER;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;4.0;04:14.67;ANA;;;;Francois DE MONTFORT;Yves LE VILLAIN;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;5.0;04:16.24;AAGA;;;;Francis DUBUS;Olivier LAPOINTE;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FA;6.0;04:20.51;RCPM;;;;Krzysztof GIECOLD;Neil JAMES;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;1.0;04:26.67;ASTQ;;;;Jean SOURMAIS;Jeanjacques CAMBRELIN;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;2.0;04:27.11;RCPM;;;;Philippe COULLOY;Marc SARROUY;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;3.0;04:29.63;ACT2;;;;Jean-Claude GOERENS;Marc HALLAIS;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;4.0;04:31.83;CNDD;;;;Eric BOYER;Denis RENAULT;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;5.0;04:33.86;AMAJ;;;;Pierre CATONI;Jacques MASCART;;;;;;;
2022;Macon;Championnat de France master;MGH2x;1000;FB;6.0;04:34.52;ASLA;;;;Claude FOLLIET;Christian BIANCHI;;;;;;;
2022;Macon;Championnat de France master;MGH4-;1000;FA;1.0;03:58.46;ATOU;;;;Dominique OMET;Ramon VENTOSA;Christian SOTTERO;Luc EYBER;;;;;
2022;Macon;Championnat de France master;MGH4-;1000;FA;2.0;04:12.94;RCPM;;;;Alain ROUSSEAU;Neil JAMES;Krzysztof GIECOLD;Vincent DAGOMMER;;;;;
2022;Macon;Championnat de France master;MGH4-;1000;FA;3.0;04:18.00;AMAJ;;;;Robert POIROT;Patrick BRESSON LAVIGNE;Pierre CATONI;Jacques MASCART;;;;;
2022;Macon;Championnat de France master;MGH4-;1000;FA;4.0;04:31.98;AVAL;;;;Andre LEYNIER;Robert GAREL;Joseph MAGGIORE;Gilles SAUVAGE;;;;;
2022;Macon;Championnat de France master;MGH4-;1000;FA;5.0;04:36.47;AC94;;;;Stéphane LEFEBVRE;Richard BOUARAB;Gerard MARTIN;Bernard CAM;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID BC;500;FA;1.0;03:14.84;ASTQ;;;;Etienne GRANSON FRENE;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID CD;500;FA;1.0;01:51.83;SARV;;;;Theodore CHATEL;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID CD;500;FA;2.0;02:02.28;ASM;;;;Damien TOUCHAGUES;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID CD;500;FA;3.0;02:14.59;ACDM;;;;Illyes ERARIO;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID CD;500;FA;4.0;02:21.65;ACDM;;;;John BOUCHERY;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF1x PR3-ID CD;500;FA;5.0;02:58.26;CYRC;;;;Estelle GEYSSELY;;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;1.0;01:44.87;SESN;;;;Laure VILLANOVA;Pauline LOTTI;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;2.0;01:45.92;CNAR;;;;Marie FLORENTIN;Emma LARCHEVEQUE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;3.0;01:46.40;AGRE;;;;Charlotte KOPER;Romane PARMENTIER;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;4.0;01:49.08;ADEC;;;;Chloe POUMAILLOUX;Anessa GHOMMAN;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;5.0;01:51.45;CNCB;;;;Justine BANDIERA;Juliette NEYRAT;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FA;6.0;01:53.48;CALY;;;;Louise BAUD;Valentine BAUD;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;1.0;01:48.30;SNHS;;;;Charlotte BARTEZ;Laetitia COLLOMB;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;2.0;01:48.62;ACLL;;;;Gabrielle CADON;Louise BARRAGO;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;3.0;01:49.28;ACLA;;;;Julie KORACH;Lisa GAIME;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;4.0;01:50.71;SRMA;;;;Tessa MARCHIONINI;Margo TRONCHON;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;5.0;01:52.20;SRME;;;;Melanie BAAS;Melanie FROUSSART;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FB;6.0;01:52.34;CNCB;;;;Marion MINIGGIO;Leanne CROCHET;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FC;1.0;01:52.60;CNVD;;;;Alys AUBRY;Lucie PICARD;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FC;2.0;01:54.72;CACS;;;;Alexandra MERLIN;Elise THOMAS;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FC;3.0;01:57.68;RCMA;;;;Georgia PISHTALOV;Maxence DUPUIS;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2- Sprint;500;FC;4.0;01:57.69;CAN;;;;Aïnoa HENNES;Axelle LE DU;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;1.0;01:42.86;CNVD;;;;Camille JUILLET;Lise AUBRY;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;2.0;01:43.67;SNP;;;;Celine GORGUET;Pauline MARCELLIN;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;3.0;01:43.70;ENAB;;;;Evangeline CALLOUD;Leane MAUPIN;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;4.0;01:44.06;ASM;;;;Chloe PORTIER;Lucie DOLINSKI;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;5.0;01:45.13;LMSA;;;;Romane GAUVIN;Zoe MOREAU;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FA;6.0;01:48.49;AMAJ;;;;Lilou Charlotte COUSTILLAS;Alice BREDEL;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;1.0;01:47.14;ASTQ;;;;Lucie GOSSELIN;Laurine MASFETY;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;2.0;01:48.15;SNBS;;;;Penelope MERCIER;Justine HOURIEZ;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;3.0;01:48.50;ACLA;;;;Mathilde DUMAS;Clelia DORFMAN;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;4.0;01:50.56;ASVI;;;;Romane GRISELDING;Lotty WHITFIELD;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;5.0;01:51.05;COMA;;;;Andrea MARINHO;Heloise MAHE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FB;6.0;01:55.11;ASG;;;;Manon MANSUY;Jessie PIERREL;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;1.0;01:51.95;VOA;;;;Mathilde SMAGGHE;Annaelle VERITE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;2.0;01:52.25;SOSA;;;;Amélie CHAUVIN;Heloise RENOU;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;3.0;01:52.56;ACDM;;;;Laurence BRISSAUD;Candice MAZZOLINI;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;4.0;01:53.12;AVSE;;;;Sophie GUENIOT;Lou-Anne CANIARD;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;5.0;01:54.02;ASCE;;;;Amélie PELISSIER;Caroline HERMITTE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FC;6.0;01:59.74;AMAJ;;;;Clarisse PLASKOWSKI;Lawry COUSTILLAS;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;1.0;01:52.49;SNLA;;;;Lorette LAEUFFER;Nathalie COLLET;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;2.0;01:55.28;UNMO;;;;Celia TORBIERO;Elodie PRETI;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;3.0;01:59.78;AMMH;;;;Manon BARBEAU;Sophie ABBADIE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;4.0;02:00.28;SNME;;;;Sarah PECQUENARD;Suzy FAUVEL;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;5.0;02:01.33;SNMO;;;;Martina Michelle SGARBI;Chiara DONATO;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF2x Sprint;500;FD;6.0;02:09.84;ASTL;;;;Delphine SERRES;Cassandra BRUGERE;;;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;1.0;01:32.84;SESN;;;;Helene LEFEBVRE;Elodie RAVERA;Laura FAU;Louise MASURE;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;2.0;01:33.27;AMJ;;;;Camille LECLERC;Marie JACQUET;Agathe DENIS;Julie BOUTILLIER;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;3.0;01:35.45;ENAB;;;;Fleur VAUCORET;Maella FAVRAIS;Lise BARA;Fanny PUYBARAUD;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;4.0;01:37.69;ACLL;;;;Noelia FUENTES;Andrea DEVILLE;Marie Margot JOANNES;Ilona REY NOUZARET;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;5.0;01:37.78;SNCC;;;;Jade BOBILLOT SAINTJAMES;Caroline COLIN;Delphine CAVOIT;Agathe PICHON;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FA;6.0;01:38.25;CALY;;;;Lisa LELOIRE;Morgane SEDRAN;Emilie RIVE;Audrey BIGNARDI;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FB;1.0;01:38.10;SNME;;;;Juliette DESPRES;Clotilde JULLEMIER;Elea DUQUESNE;Nell MOUBRI;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FB;2.0;01:38.22;SNP;;;;Lilyrose AUTOUR;Lea HERSCOVICI;Elise BROHAN;Mathilde HOCDE;;;;;
2022;Vaires-sur-Marne;Championnat de France sprint sénior;SF4x Sprint;500;FB;3.0;01:38.95;SNPM;;;;Celine LHOTE;Delphine MILANDRI;Stephanie CHARPENTIER;Lilyrose SAWICKI;;;;;
